選舉年度,地區別,地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,里,里_得票數,里_得票率
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市龍東里,1504,70.15%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市中建里,232,39.26%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市興南里,309,34.53%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市後寮里,1287,35.28%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市過嶺里,201,16.67%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市五權里,1014,31.72%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市舊明里,568,48.05%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市芝芭里,164,12.91%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市月眉里,260,14.33%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市三民里,351,25.14%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市山東里,390,21.57%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市中榮里,222,37.56%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市內厝里,376,21.25%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市振興里,810,41.9%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市普慶里,418,29.77%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市興和里,380,27.92%
1998,臺灣省桃園縣," 桃園縣中壢市",張昌財,03,M,1952,中國國民黨,44657,41.67%,Y,N,桃園縣中壢市永光里,481,33.24%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市龍平里,229,7.55%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市龍昌里,342,16.23%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市仁德里,245,11.4%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市永興里,165,28.35%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市內壢里,177,12.56%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市成功里,312,12.44%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市光明里,504,24.62%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市自立里,93,14.67%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市自強里,166,9.62%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市中堅里,124,5.88%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市龍興里,715,21.41%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市仁美里,492,17.25%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市仁愛里,301,16.81%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市新街里,243,28.19%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市中央里,499,28.69%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市普仁里,1244,37.03%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市普義里,1213,38.99%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市忠義里,319,39.38%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市中正里,229,9.33%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市興仁里,147,7.24%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市東興里,836,33%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市洽溪里,168,19.88%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市篤行里,75,8.46%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市新明里,410,24.25%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市新興里,653,29.44%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市中原里,461,15.14%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市內定里,232,15.73%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市中壢里,145,31.32%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市龍岡里,214,11.03%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市仁祥里,320,10.7%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市水尾里,548,28.09%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市青埔里,206,22.29%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市復興里,587,17.58%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市文化里,375,12.93%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市興國里,523,23.54%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市忠福里,1633,28.57%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市信義里,1308,46.42%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市石頭里,234,25.55%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市龍東里,175,8.16%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市中建里,154,26.06%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市興南里,282,31.51%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市後寮里,1001,27.44%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市過嶺里,356,29.52%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市五權里,698,21.83%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市舊明里,234,19.8%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市芝芭里,391,30.79%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市月眉里,378,20.83%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市三民里,301,21.56%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市山東里,409,22.62%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市中榮里,139,23.52%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市內厝里,459,25.95%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市振興里,441,22.81%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市普慶里,313,22.29%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市興和里,378,27.77%
1998,臺灣省桃園縣," 桃園縣中壢市",黃仁杼,04,M,1955,無黨籍及未經政黨推薦,23068,21.52%,N,N,桃園縣中壢市永光里,272,18.8%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮興和里,69,6.55%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮福仁里,24,3.46%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮一心里,203,6.55%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮一德里,94,5.12%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮月眉里,20,3.34%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮永福里,22,4.65%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮美華里,52,3.78%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮福安里,38,3.1%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮復興里,11,2.16%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮新峰里,20,3.23%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮康安里,19,3.31%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮義和里,34,3.72%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮瑞興里,54,4.14%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮中新里,41,5.01%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮仁義里,441,27.46%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮僑愛里,281,34.02%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮仁善里,121,9.79%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮仁愛里,142,6.51%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮仁武里,392,13.58%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮員林里,371,12.92%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮南興里,146,6.08%
1998,臺灣省桃園縣," 桃園縣大溪鎮",劉帥雷,01,M,1963,新黨,2757,9.05%,N,N,桃園縣大溪鎮瑞源里,162,11.86%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮興和里,580,55.08%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮福仁里,409,59.02%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮一心里,1778,57.35%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮一德里,1012,55.09%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮月眉里,301,50.25%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮永福里,272,57.51%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮美華里,848,61.63%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮福安里,697,56.81%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮復興里,346,67.98%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮新峰里,449,72.54%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮康安里,268,46.69%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮義和里,431,47.1%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮瑞興里,684,52.49%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮中新里,400,48.9%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮仁義里,1021,63.57%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮僑愛里,509,61.62%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮仁善里,600,48.54%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮仁愛里,888,40.72%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮仁武里,1775,61.5%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮員林里,1805,62.85%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮南興里,1140,47.44%
1998,臺灣省桃園縣," 桃園縣大溪鎮",曾榮鑑,02,M,1953,中國國民黨,16778,55.06%,Y,N,桃園縣大溪鎮瑞源里,565,41.36%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮興和里,404,38.37%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮福仁里,260,37.52%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮一心里,1119,36.1%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮一德里,731,39.79%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮月眉里,278,46.41%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮永福里,179,37.84%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮美華里,476,34.59%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮福安里,492,40.1%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮復興里,152,29.86%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮新峰里,150,24.23%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮康安里,287,50%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮義和里,450,49.18%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮瑞興里,565,43.36%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮中新里,377,46.09%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮仁義里,144,8.97%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮僑愛里,36,4.36%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮仁善里,515,41.67%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮仁愛里,1151,52.77%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮仁武里,719,24.91%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮員林里,696,24.23%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮南興里,1117,46.48%
1998,臺灣省桃園縣," 桃園縣大溪鎮",藍勝民,03,M,1954,無黨籍及未經政黨推薦,10937,35.89%,N,N,桃園縣大溪鎮瑞源里,639,46.78%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮楊梅里,236,15.59%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮楊江里,100,15.02%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮紅梅里,203,18.64%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮永寧里,245,14.44%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮大平里,313,10.34%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮東流里,97,11.48%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮水美里,275,17.61%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮上田里,107,9.76%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮梅新里,152,18.07%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮大同里,362,15.12%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮埔心里,94,10.67%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮金龍里,66,8.25%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮瑞塘里,378,14.07%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮四維里,96,9.97%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮梅溪里,597,21.19%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮高山里,247,11.23%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮高榮里,388,15.77%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮仁美里,228,12.19%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮光華里,158,11.47%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮富岡里,721,30.63%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮豐野里,507,30.11%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮員本里,144,14.15%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮瑞原里,250,16.1%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮三湖里,133,11.97%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",彭基原,01,M,1962,中國國民黨,6292,15.74%,N,N,桃園縣楊梅鎮上湖里,195,13.29%
1998,臺灣省桃園縣," 桃園縣楊梅鎮",羅煥鑪,02,M,1952,無黨籍及未經政黨推薦,12203,30.53%,Y,N,桃園縣楊梅鎮楊梅里,427,28.2%
