選舉年度,地區別,地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,里,里_得票數,里_得票率
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",陳姵如,02,F,1957,無黨籍及未經政黨推薦,3414,17.26%,N,N,苗栗縣後龍鎮南港里,209,27.18%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮南龍里,7,0.79%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮中龍里,9,1.54%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮北龍里,11,1.16%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮大庄里,32,1.35%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮溪洲里,11,0.75%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮豐富里,11,1.41%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮校椅里,8,1.35%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮埔頂里,8,0.48%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮新民里,7,0.73%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮復興里,4,0.78%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮東明里,15,1.66%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮大山里,11,1.09%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮灣寶里,15,1.8%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮海寶里,9,1.39%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮外埔里,12,1.74%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮海埔里,4,0.68%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮秀水里,4,0.86%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮水尾里,6,0.87%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮龍津里,7,1.84%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮龍坑里,14,1.75%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮福寧里,7,1.22%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮中和里,4,0.6%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",廖淑貞,03,F,1972,無黨籍及未經政黨推薦,228,1.15%,N,N,苗栗縣後龍鎮南港里,12,1.56%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮南龍里,282,31.86%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮中龍里,227,38.94%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮北龍里,350,36.76%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮大庄里,830,35.07%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮溪洲里,382,26%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮豐富里,234,29.96%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮校椅里,190,32.09%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮埔頂里,684,40.96%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮新民里,456,47.7%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮復興里,323,63.21%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮東明里,246,27.18%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮大山里,145,14.43%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮灣寶里,259,31.06%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮海寶里,245,37.87%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮外埔里,179,26.02%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮海埔里,179,30.34%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮秀水里,91,19.49%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮水尾里,138,20.03%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮龍津里,79,20.79%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮龍坑里,282,35.25%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮福寧里,56,9.72%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮中和里,107,16.11%
2009,臺灣省苗栗縣," 苗栗縣後龍鎮",朱立園,04,M,1961,無黨籍及未經政黨推薦,6051,30.59%,N,N,苗栗縣後龍鎮南港里,87,11.31%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮中街里,308,50.08%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮新厝里,630,55.17%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮上新里,803,54.66%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮豐田里,194,26.72%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮西坪里,322,39.61%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮景山里,133,26.87%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮老庄里,914,56.63%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮新榮里,483,57.16%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮內灣里,827,55.1%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮苗豐里,225,41.28%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹坤金,01,M,1964,無黨籍及未經政黨推薦,5063,48.56%,N,N,苗栗縣卓蘭鎮坪林里,224,33.89%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮中街里,11,1.79%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮新厝里,19,1.66%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮上新里,36,2.45%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮豐田里,11,1.52%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮西坪里,16,1.97%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮景山里,15,3.03%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮老庄里,28,1.73%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮新榮里,6,0.71%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮內灣里,43,2.86%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮苗豐里,10,1.83%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",方玉美,02,F,1956,無黨籍及未經政黨推薦,217,2.08%,N,N,苗栗縣卓蘭鎮坪林里,22,3.33%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮中街里,296,48.13%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮新厝里,493,43.17%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮上新里,630,42.89%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮豐田里,521,71.76%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮西坪里,475,58.43%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮景山里,347,70.1%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮老庄里,672,41.64%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮新榮里,356,42.13%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮內灣里,631,42.04%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮苗豐里,310,56.88%
2009,臺灣省苗栗縣," 苗栗縣卓蘭鎮",詹明光,03,M,1950,中國國民黨,5146,49.36%,Y,N,苗栗縣卓蘭鎮坪林里,415,62.78%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉大湖村,200,17.89%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉明湖村,30,6.16%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉靜湖村,137,11.52%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉富興村,123,13.44%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉大南村,45,13.08%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉大寮村,140,17.43%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉南湖村,41,9.3%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉義和村,103,10.21%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉東興村,34,6.92%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉武榮村,20,5.51%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉栗林村,52,7.89%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",黃惠琴,01,F,1958,無黨籍及未經政黨推薦,980,11.6%,N,N,苗栗縣大湖鄉新開村,55,8.72%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉大湖村,54,4.83%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉明湖村,81,16.63%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉靜湖村,102,8.58%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉富興村,145,15.85%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉大南村,27,7.85%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉大寮村,30,3.74%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉南湖村,67,15.19%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉義和村,83,8.23%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉東興村,48,9.78%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉武榮村,14,3.86%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉栗林村,73,11.08%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",徐天基,02,M,1951,無黨籍及未經政黨推薦,777,9.2%,N,N,苗栗縣大湖鄉新開村,53,8.4%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉大湖村,397,35.51%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉明湖村,209,42.92%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉靜湖村,394,33.14%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉富興村,292,31.91%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉大南村,147,42.73%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉大寮村,350,43.59%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉南湖村,173,39.23%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉義和村,386,38.26%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉東興村,234,47.66%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉武榮村,190,52.34%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉栗林村,309,46.89%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",陳永福,03,M,1952,中國國民黨,3363,39.8%,Y,N,苗栗縣大湖鄉新開村,282,44.69%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉大湖村,467,41.77%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉明湖村,167,34.29%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉靜湖村,556,46.76%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉富興村,355,38.8%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉大南村,125,36.34%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉大寮村,283,35.24%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉南湖村,160,36.28%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉義和村,437,43.31%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉東興村,175,35.64%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉武榮村,139,38.29%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉栗林村,225,34.14%
2009,臺灣省苗栗縣," 苗栗縣大湖鄉",胡娘妹,04,F,1956,中國國民黨,3330,39.41%,N,N,苗栗縣大湖鄉新開村,241,38.19%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉館中村,537,48.42%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉館東村,878,55.53%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉館南村,1078,52.87%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉大坑村,315,48.46%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉中義村,790,55.4%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉玉泉村,689,52.2%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉石墻村,358,35%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉福基村,294,39.68%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉福星村,490,39.61%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉開礦村,165,69.62%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉福德村,111,39.64%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉五谷村,499,38.74%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉玉谷村,384,45.55%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉鶴岡村,406,41.18%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉鶴山村,488,51.21%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉仁安村,293,32.41%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉尖山村,341,34.44%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉南河村,87,52.73%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",曾美露,01,F,1955,中國國民黨,8292,46.04%,N,N,苗栗縣公館鄉北河村,89,37.08%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",彭德台,02,M,1962,中國國民黨,9720,53.96%,Y,Y,苗栗縣公館鄉館中村,572,51.58%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",彭德台,02,M,1962,中國國民黨,9720,53.96%,Y,Y,苗栗縣公館鄉館東村,703,44.47%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",彭德台,02,M,1962,中國國民黨,9720,53.96%,Y,Y,苗栗縣公館鄉館南村,961,47.13%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",彭德台,02,M,1962,中國國民黨,9720,53.96%,Y,Y,苗栗縣公館鄉大坑村,335,51.54%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",彭德台,02,M,1962,中國國民黨,9720,53.96%,Y,Y,苗栗縣公館鄉中義村,636,44.6%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",彭德台,02,M,1962,中國國民黨,9720,53.96%,Y,Y,苗栗縣公館鄉玉泉村,631,47.8%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",彭德台,02,M,1962,中國國民黨,9720,53.96%,Y,Y,苗栗縣公館鄉石墻村,665,65%
2009,臺灣省苗栗縣," 苗栗縣公館鄉",彭德台,02,M,1962,中國國民黨,9720,53.96%,Y,Y,苗栗縣公館鄉福基村,447,60.32%
