選舉年度,地區別,地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,里,里_得票數,里_得票率
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉廣興村,478,50.48%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉大潭村,532,60.94%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉武威村,148,26.15%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉保生村,646,52.91%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉三和村,201,34.42%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉新興村,174,33.21%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉坑尾村,411,46.6%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉金湖村,446,32.18%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉藍埔村,495,36.72%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉大同村,627,47.72%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉大堀村,302,38.72%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉崙坪村,1148,44.65%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉富源村,512,38.88%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉上大村,448,37.93%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉新坡村,807,44.39%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉廣福村,538,38.65%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉塔腳村,239,34.39%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉保障村,734,55.69%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉草漯村,1459,57.94%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉樹林村,599,53.72%
2005,臺灣省桃園縣," 桃園縣觀音鄉",黃茂實,02,M,1956,無黨籍及未經政黨推薦,12781,45.87%,N,N,桃園縣觀音鄉富林村,482,51.61%
2005,臺灣省桃園縣," 桃園縣復興鄉",李永福,01,M,1954,中國國民黨,2187,43.06%,N,N,桃園縣復興鄉三民村,436,39.46%
2005,臺灣省桃園縣," 桃園縣復興鄉",李永福,01,M,1954,中國國民黨,2187,43.06%,N,N,桃園縣復興鄉澤仁村,390,49.49%
2005,臺灣省桃園縣," 桃園縣復興鄉",李永福,01,M,1954,中國國民黨,2187,43.06%,N,N,桃園縣復興鄉義盛村,145,38.46%
2005,臺灣省桃園縣," 桃園縣復興鄉",李永福,01,M,1954,中國國民黨,2187,43.06%,N,N,桃園縣復興鄉霞雲村,122,41.5%
2005,臺灣省桃園縣," 桃園縣復興鄉",李永福,01,M,1954,中國國民黨,2187,43.06%,N,N,桃園縣復興鄉長興村,129,40.95%
2005,臺灣省桃園縣," 桃園縣復興鄉",李永福,01,M,1954,中國國民黨,2187,43.06%,N,N,桃園縣復興鄉三光村,156,50%
2005,臺灣省桃園縣," 桃園縣復興鄉",李永福,01,M,1954,中國國民黨,2187,43.06%,N,N,桃園縣復興鄉奎輝村,152,46.48%
2005,臺灣省桃園縣," 桃園縣復興鄉",李永福,01,M,1954,中國國民黨,2187,43.06%,N,N,桃園縣復興鄉華陵村,231,36.9%
2005,臺灣省桃園縣," 桃園縣復興鄉",李永福,01,M,1954,中國國民黨,2187,43.06%,N,N,桃園縣復興鄉羅浮村,285,53.07%
2005,臺灣省桃園縣," 桃園縣復興鄉",李永福,01,M,1954,中國國民黨,2187,43.06%,N,N,桃園縣復興鄉高義村,141,35.43%
2005,臺灣省桃園縣," 桃園縣復興鄉",林信義,02,M,1951,中國國民黨,2892,56.94%,Y,N,桃園縣復興鄉三民村,669,60.54%
2005,臺灣省桃園縣," 桃園縣復興鄉",林信義,02,M,1951,中國國民黨,2892,56.94%,Y,N,桃園縣復興鄉澤仁村,398,50.51%
2005,臺灣省桃園縣," 桃園縣復興鄉",林信義,02,M,1951,中國國民黨,2892,56.94%,Y,N,桃園縣復興鄉義盛村,232,61.54%
2005,臺灣省桃園縣," 桃園縣復興鄉",林信義,02,M,1951,中國國民黨,2892,56.94%,Y,N,桃園縣復興鄉霞雲村,172,58.5%
2005,臺灣省桃園縣," 桃園縣復興鄉",林信義,02,M,1951,中國國民黨,2892,56.94%,Y,N,桃園縣復興鄉長興村,186,59.05%
2005,臺灣省桃園縣," 桃園縣復興鄉",林信義,02,M,1951,中國國民黨,2892,56.94%,Y,N,桃園縣復興鄉三光村,156,50%
2005,臺灣省桃園縣," 桃園縣復興鄉",林信義,02,M,1951,中國國民黨,2892,56.94%,Y,N,桃園縣復興鄉奎輝村,175,53.52%
2005,臺灣省桃園縣," 桃園縣復興鄉",林信義,02,M,1951,中國國民黨,2892,56.94%,Y,N,桃園縣復興鄉華陵村,395,63.1%
2005,臺灣省桃園縣," 桃園縣復興鄉",林信義,02,M,1951,中國國民黨,2892,56.94%,Y,N,桃園縣復興鄉羅浮村,252,46.93%
2005,臺灣省桃園縣," 桃園縣復興鄉",林信義,02,M,1951,中國國民黨,2892,56.94%,Y,N,桃園縣復興鄉高義村,257,64.57%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市斗崙里,2157,66.19%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市鹿場里,723,58.31%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市東平里,146,49.32%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市中興里,580,47.82%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市隘口里,191,45.15%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市東海里,742,40.84%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市竹北里,1206,53.06%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市竹仁里,2536,57.47%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市竹義里,1400,56.77%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市泰和里,1334,54.54%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市新社里,2005,62.83%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市聯興里,1412,63.6%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市麻園里,703,74.23%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市溪州里,784,59.13%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市白地里,876,70.53%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市新港里,566,74.28%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市大義里,691,63.63%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市崇義里,717,52.68%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市大眉里,559,63.89%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市尚義里,667,65.26%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市十興里,2782,55.52%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市新國里,1437,63%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市新庄里,404,64.43%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市北崙里,1081,62.56%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市新崙里,1712,66.72%
2005,臺灣省新竹縣," 新竹縣竹北市",楊敬賜,01,M,1953,中國國民黨,28480,59.34%,Y,N,新竹縣竹北市福德里,1069,56.06%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市斗崙里,1102,33.81%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市鹿場里,517,41.69%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市東平里,150,50.68%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市中興里,633,52.18%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市隘口里,232,54.85%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市東海里,1075,59.16%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市竹北里,1067,46.94%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市竹仁里,1877,42.53%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市竹義里,1066,43.23%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市泰和里,1112,45.46%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市新社里,1186,37.17%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市聯興里,808,36.4%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市麻園里,244,25.77%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市溪州里,542,40.87%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市白地里,366,29.47%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市新港里,196,25.72%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市大義里,395,36.37%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市崇義里,644,47.32%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市大眉里,316,36.11%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市尚義里,355,34.74%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市十興里,2229,44.48%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市新國里,844,37%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市新庄里,223,35.57%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市北崙里,647,37.44%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市新崙里,854,33.28%
2005,臺灣省新竹縣," 新竹縣竹北市",曾錦祥,02,M,1952,民主進步黨,19518,40.66%,N,N,新竹縣竹北市福德里,838,43.94%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮上坪里,97,34.15%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮瑞峰里,81,34.47%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮軟橋里,113,44.49%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮員崠里,415,32.42%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮東寧里,699,35.29%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮上館里,1682,36.87%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮大鄉里,1045,42.64%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮東華里,317,56.61%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮商華里,660,39.19%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮竹東里,508,51.21%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮榮樂里,541,53.09%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮雞林里,987,44.52%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮仁愛里,805,41.37%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮五豐里,1458,38.3%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮三重里,1111,35.54%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮頭重里,895,38.12%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮員山里,447,40.86%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮柯湖里,240,52.75%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮二重里,1424,32.67%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮中山里,856,64.75%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮中正里,528,47.7%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮南華里,420,52.43%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮榮華里,1533,39.24%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮忠孝里,395,41.4%
2005,臺灣省新竹縣," 新竹縣竹東鎮",彭俊宏,01,M,1948,無黨籍及未經政黨推薦,17409,40.4%,N,N,新竹縣竹東鎮陸豐里,152,43.55%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮上坪里,187,65.85%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮瑞峰里,154,65.53%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮軟橋里,141,55.51%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮員崠里,865,67.58%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮東寧里,1282,64.71%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮上館里,2880,63.13%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮大鄉里,1406,57.36%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮東華里,243,43.39%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮商華里,1024,60.81%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮竹東里,484,48.79%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮榮樂里,478,46.91%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮雞林里,1230,55.48%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮仁愛里,1141,58.63%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮五豐里,2349,61.7%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮三重里,2015,64.46%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮頭重里,1453,61.88%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮員山里,647,59.14%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮柯湖里,215,47.25%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮二重里,2935,67.33%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮中山里,466,35.25%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮中正里,579,52.3%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮南華里,381,47.57%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮榮華里,2374,60.76%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮忠孝里,559,58.6%
2005,臺灣省新竹縣," 新竹縣竹東鎮",蘇仁鑑,02,M,1954,中國國民黨,25685,59.6%,Y,N,新竹縣竹東鎮陸豐里,197,56.45%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮內立里,54,6.13%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮寶石里,29,4.37%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮文山里,203,7.36%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮五埔里,139,9.51%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮四座里,124,5.68%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮旱坑里,86,6.97%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮田新里,80,4.44%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮新埔里,47,6%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮新生里,57,11.18%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮新民里,53,6.59%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮上寮里,56,4.32%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮下寮里,57,3.93%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮南平里,27,3.34%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮北平里,27,5.18%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮巨埔里,52,6.15%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮照門里,44,4.09%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮清水里,18,4.81%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮鹿鳴里,13,2.22%
2005,臺灣省新竹縣," 新竹縣新埔鎮",羅麗珠,01,F,1952,無黨籍及未經政黨推薦,1193,5.82%,N,N,新竹縣新埔鎮新北里,27,5.7%
2005,臺灣省新竹縣," 新竹縣新埔鎮",賴江海,02,M,1958,中國國民黨,7307,35.63%,Y,N,新竹縣新埔鎮內立里,146,16.57%
2005,臺灣省新竹縣," 新竹縣新埔鎮",賴江海,02,M,1958,中國國民黨,7307,35.63%,Y,N,新竹縣新埔鎮寶石里,191,28.77%
