地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市錦江里,2067,961,945,16,46.49%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市龍濱里,2304,1139,1121,18,49.44%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市龍門里,1467,633,621,12,43.15%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市秀江里,1158,615,596,19,53.11%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市奕壽里,1395,705,693,12,50.54%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市三安里,2164,1059,1037,22,48.94%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市福安里,2167,1099,1083,16,50.72%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市信安里,1256,598,589,9,47.61%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市安慶里,1754,894,877,17,50.97%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市幸福里,3504,1573,1553,20,44.89%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市六合里,3021,1504,1484,20,49.78%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市六福里,3741,1575,1556,19,42.1%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市順德里,1924,898,883,15,46.67%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市承德里,1619,872,853,19,53.86%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市瑞德里,2076,1181,1154,27,56.89%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市崇德里,3358,1572,1549,23,46.81%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市厚德里,2116,1130,1106,24,53.4%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市維德里,2185,1042,1017,25,47.69%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市尚德里,2541,1331,1311,20,52.38%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市培德里,2569,1120,1107,13,43.6%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市永德里,3866,1861,1838,23,48.14%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市永盛里,2697,1235,1219,16,45.79%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市永福里,3546,1885,1852,33,53.16%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市永清里,3846,1716,1680,36,44.62%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市永安里,2365,1067,1052,15,45.12%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市永輝里,1984,1010,997,13,50.91%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市溪美里,4265,2055,2022,33,48.18%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市福隆里,5175,2389,2350,39,46.16%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市五常里,4959,2029,2000,29,40.92%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市五福里,2134,954,927,27,44.7%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市仁忠里,2472,1179,1158,21,47.69%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市慈福里,1924,1034,999,35,53.74%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市慈生里,1971,1151,1128,23,58.4%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市慈惠里,1780,953,941,12,53.54%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市慈愛里,2893,1530,1503,27,52.89%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市慈化里,1841,907,885,22,49.27%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市慈祐里,3159,1596,1566,30,50.52%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市五華里,2441,1375,1337,38,56.33%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市富貴里,2331,1019,996,23,43.72%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市富華里,2032,963,946,17,47.39%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市富福里,1626,766,754,12,47.11%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市碧華里,4440,1884,1847,37,42.43%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市五谷里,1816,877,869,8,48.29%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市博愛里,3122,1539,1516,23,49.3%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市福德里,2621,1133,1120,13,43.23%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市永吉里,2094,947,933,14,45.22%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市永發里,3040,1474,1454,20,48.49%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市永順里,3060,1561,1533,28,51.01%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市永豐里,3118,1786,1745,41,57.28%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區三重市,249428,120843,118870,1973,48.45%,臺北縣第五選區三重市立德里,2494,1239,1223,16,49.68%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市正義里,607,400,395,5,65.9%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市中原里,2443,1275,1261,14,52.19%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市中路里,2322,1440,1424,16,62.02%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市光華里,3267,1760,1721,39,53.87%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市保佑里,2557,1282,1260,22,50.14%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市水湳里,3916,1894,1861,33,48.37%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市樓厝里,2772,1279,1265,14,46.14%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市鷺江里,2608,1438,1409,29,55.14%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市恆德里,3557,1724,1694,30,48.47%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市溪墘里,2264,1340,1319,21,59.19%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市樹德里,2292,1277,1260,17,55.72%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市保和里,1711,1026,1015,11,59.96%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市仁復里,1436,867,848,19,60.38%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市得勝里,2666,1586,1564,22,59.49%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市南港里,3269,1401,1385,16,42.86%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市永樂里,6402,2540,2511,29,39.68%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市永康里,4862,2108,2072,36,43.36%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市信義里,2420,1452,1431,21,60%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市玉清里,2603,1406,1392,14,54.01%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市復興里,1987,999,984,15,50.28%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市水河里,3833,1860,1822,38,48.53%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市仁愛里,2803,1319,1301,18,47.06%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市忠義里,1532,777,768,9,50.72%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市九芎里,2560,1207,1187,20,47.15%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市中華里,2146,1290,1271,19,60.11%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市得仁里,1843,1040,1026,14,56.43%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市仁德里,3331,1715,1693,22,51.49%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市仁義里,1939,1041,1029,12,53.69%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市光明里,2690,1284,1270,14,47.73%
臺北縣,3388741,2250467,155,126,29,65,52,13,1074791,1055726,19065,66.41%,47.76%,41.94%,臺北縣第五選區,525363,341845,28,22,6,10,9,1,168217,165523,2694,65.07%,49.21%,35.71%,臺北縣第五選區蘆洲市,92417,47374,46653,721,51.26%,臺北縣第五選區蘆洲市保新里,2113,1154,1134,20,54.61%
