地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,縣市,縣市_得票數,縣市_得票率,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區永春里,1418,43.63%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區富臺里,745,27.03%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區國業里,1639,34.99%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區松隆里,573,39.9%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區松友里,1499,35.23%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區松光里,1365,41.57%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區中坡里,1183,38.8%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區中行里,2235,43.06%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區大道里,1807,42.83%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區大仁里,1141,41.9%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區景新里,1047,31.95%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區惠安里,1362,31.41%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區三張里,1948,32.89%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區三犁里,1099,33.1%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區六合里,1213,27.72%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區泰和里,1703,34.4%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區景聯里,1121,36.48%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區景勤里,907,32.81%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區雙和里,1496,31.85%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區嘉興里,845,39.39%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區黎順里,884,34.45%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區黎平里,1668,35.86%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區黎忠里,1163,36.97%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市信義區,50792,36.34%,臺北市信義區黎安里,362,24.36%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區德安里,1156,32.6%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區仁慈里,1217,38.13%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區和安里,1371,32.86%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區民炤里,1964,39.57%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區仁愛里,1162,35.39%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區義村里,962,24.43%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區民輝里,1623,38.61%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區昌隆里,863,43.26%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區誠安里,1079,39.63%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區光武里,1739,35.8%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區龍坡里,1241,34.03%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區龍泉里,1107,38.24%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區古風里,979,37.03%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區古莊里,1564,36.84%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區龍安里,1336,35.44%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區錦安里,1261,35.01%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區福住里,1299,35.85%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區永康里,773,34.45%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區光明里,830,35.21%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區錦泰里,823,30.31%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區錦華里,1167,34.6%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區龍圖里,1385,32.82%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區新龍里,1024,24.41%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區龍陣里,805,35.83%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區龍雲里,1146,36.12%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區龍生里,1272,31.27%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區住安里,1114,33.89%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區義安里,1037,30.59%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區通化里,1707,43.32%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區通安里,1339,37.1%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區臨江里,1014,37.36%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區法治里,888,30.44%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區全安里,963,33.22%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區群賢里,1143,29.99%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區群英里,872,18.7%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區虎嘯里,679,29.74%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區臥龍里,356,29.04%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區龍淵里,1994,35.27%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區龍門里,943,35.56%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區大學里,1772,34.39%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區芳和里,1317,34.67%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區黎元里,1375,38.1%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區黎孝里,1711,34.1%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區黎和里,958,31.14%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區建安里,1000,31.99%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區建倫里,1226,32.67%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區敦安里,1368,36.25%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區正聲里,950,31.85%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區敦煌里,1328,35.54%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區華聲里,946,34.88%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區車層里,1477,37.16%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區光信里,1701,35.04%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大安區,62918,34.11%,臺北市大安區學府里,592,30.07%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區正守里,891,44.11%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區正義里,1146,38.79%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區正得里,875,39.27%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區民安里,1416,47.01%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區康樂里,592,38.34%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區中山里,1565,42.82%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區聚盛里,945,38.32%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區集英里,2045,48.6%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區聚葉里,1044,44.05%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區恆安里,1097,41.18%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區晴光里,1218,39.7%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區圓山里,1203,46.29%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區劍潭里,356,14.25%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區大直里,2138,35.15%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區成功里,1442,38.49%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區永安里,2275,39.91%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區大佳里,430,60.82%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區新喜里,1596,47.8%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區新庄里,1552,47.71%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區新福里,1654,50.47%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區松江里,1943,46.34%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區新生里,1596,49.4%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區中庄里,1600,49.28%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區行政里,1697,43.02%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區行仁里,2536,48.31%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區行孝里,1230,47.6%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區下埤里,2250,45.53%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區江寧里,1877,42.85%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區江山里,2294,47.09%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區中吉里,1761,50.13%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區中原里,1536,47.52%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區興亞里,1470,45.41%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區中央里,984,42.95%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區朱馥里,1571,41.51%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區龍洲里,790,22.71%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區朱園里,1242,46.36%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區埤頭里,977,42.09%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區朱崙里,855,45.31%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區力行里,1673,45.45%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區復華里,994,33.9%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區金泰里,1537,36.31%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中山區,58439,42.64%,臺北市中山區北安里,546,31.16%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區水源里,757,39.61%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區富水里,400,22.36%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區文盛里,697,40.06%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區林興里,913,31.32%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區河堤里,945,33.18%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區頂東里,1538,39.06%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區網溪里,1315,35.7%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區板溪里,833,37.73%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區螢圃里,1291,35.71%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區螢雪里,1159,38.29%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區永功里,1716,42.79%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區永昌里,1343,40.03%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區龍興里,937,38.83%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區忠勤里,1611,37.4%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區廈安里,995,40.09%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區愛國里,839,40.99%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區南門里,529,30.44%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區龍光里,775,36.71%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區南福里,2093,35.15%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區龍福里,1414,36.24%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區新營里,1570,29.45%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區建國里,281,33.65%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區光復里,873,38.83%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區黎明里,630,34.56%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區梅花里,810,39.59%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區幸福里,1087,38.1%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區幸市里,1188,41.38%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區東門里,847,32.08%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區文北里,1261,37.51%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區文祥里,1728,36.75%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市中正區,34295,36.56%,臺北市中正區三愛里,1920,37.62%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大同區,40907,52.4%,臺北市大同區玉泉里,904,46.5%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大同區,40907,52.4%,臺北市大同區建明里,1093,50.91%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大同區,40907,52.4%,臺北市大同區建功里,1493,50.66%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大同區,40907,52.4%,臺北市大同區建泰里,1239,52.12%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大同區,40907,52.4%,臺北市大同區永樂里,1867,53.04%
台澎金馬,蔡英文,01,F,1956,民主進步黨,6093578,45.63%,N,N,臺北市,634565,39.54%,臺北市大同區,40907,52.4%,臺北市大同區朝陽里,1346,50.56%
