地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,縣市,縣市_得票數,縣市_得票率,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市五福里,1083,42.96%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市龍德里,540,24.68%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市正義里,962,32.6%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市龍安里,242,13.96%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市中山里,577,21.42%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市德義里,633,34.63%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市仁義里,726,36.46%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市華勛里,366,15.65%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市仁福里,668,21.33%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市幸福里,1188,34.24%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市永福里,1300,37.28%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市仁和里,461,22.96%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市華愛里,436,19.55%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市莊敬里,259,10.88%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市自治里,260,10.76%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市健行里,1000,31.72%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市興平里,819,42.97%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣中壢市,62800,30.82%,桃園縣中壢市中興里,413,21.42%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮興和里,682,52.95%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮福仁里,496,61.85%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮一心里,1356,45.08%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮一德里,1676,50%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮月眉里,512,58.18%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮永福里,453,64.16%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮美華里,1321,58.71%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮福安里,984,62.64%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮復興里,412,59.8%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮新峰里,331,54.53%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮康安里,517,59.15%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮義和里,764,63.72%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮瑞興里,951,50.59%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮中新里,692,56.35%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮仁義里,312,14.33%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮僑愛里,158,8.78%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮仁善里,1150,33.06%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮仁愛里,953,36.63%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮仁武里,581,34.83%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮員林里,344,36.91%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮南興里,1513,47.15%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮瑞源里,1094,43.43%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮光明里,356,22.57%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮三元里,428,20.89%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮田心里,1594,50.76%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮仁文里,821,33.62%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大溪鎮,21324,42.16%,桃園縣大溪鎮仁和里,873,32.93%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮楊梅里,739,30%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮楊江里,306,33.55%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮紅梅里,502,31.49%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮永寧里,1085,32.97%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮大平里,710,30.88%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮東流里,717,41.04%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮水美里,921,34.93%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮上田里,715,40.97%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮梅新里,296,25.87%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮大同里,653,28.74%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮埔心里,504,42.86%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮金龍里,26,5.7%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮瑞塘里,1031,31.99%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮四維里,460,24.97%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮梅溪里,837,28.93%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮高山里,1182,32.12%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮高榮里,714,39.91%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮仁美里,916,30.8%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮光華里,639,26.19%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮富岡里,1146,36.65%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮豐野里,791,33.17%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮員本里,616,41.12%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮瑞原里,845,34.55%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮三湖里,886,33.28%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮上湖里,839,33.16%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮中山里,482,26.56%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮楊明里,590,24.39%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮金溪里,788,22.77%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮裕成里,744,23.55%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮秀才里,794,34.96%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮青山里,414,27.67%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮新榮里,722,34.45%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮雙榮里,633,34.36%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮瑞坪里,543,24.34%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣楊梅鎮,24144,31.3%,桃園縣楊梅鎮永平里,358,31.74%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉新興村,1556,53.36%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉中福村,1913,49.19%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉新莊村,1336,48.79%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉大竹村,1014,38.28%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉大華村,18,2.99%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉蘆竹村,1524,60.12%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉南崁村,881,41.69%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉錦興村,1108,38.31%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉五福村,1524,32.06%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉內厝村,798,51.89%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉山鼻村,549,49.59%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉山腳村,1299,51.77%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉外社村,653,64.53%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉坑子村,827,66.86%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉坑口村,971,54.31%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉海湖村,1201,37.95%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉南榮村,1055,35.33%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉南興村,3408,32.65%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉長興村,599,43.16%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉錦中村,777,41.71%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉富竹村,558,62.14%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉上竹村,811,42.09%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉宏竹村,996,54.1%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉瓦窯村,512,32.51%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉營盤村,1165,33.97%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣蘆竹鄉,29055,41.46%,桃園縣蘆竹鄉羊稠村,2002,31.79%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉大園村,1796,44.44%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉田心村,1556,43.65%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉溪海村,1195,44.81%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉和平村,646,57.68%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉橫峰村,1827,42.33%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉五權村,1598,53.75%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉埔心村,1823,48.73%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉大海村,404,34.21%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉三石村,922,47.11%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉果林村,1605,41.87%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉竹圍村,767,38.97%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉海口村,432,39.63%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉沙崙村,761,40.72%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉後厝村,644,43.43%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉圳頭村,778,49.27%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉內海村,625,46.68%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉北港村,806,43.59%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣大園鄉,18939,44.51%,桃園縣大園鄉南港村,754,38.06%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉楓樹村,1427,42.76%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉龜山村,1576,38.67%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉兔坑村,989,40.53%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉大同村,1213,37.08%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉山福村,875,38.85%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉山頂村,1061,36.01%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉陸光村,81,2.97%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉精忠村,390,14.72%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉公西村,350,39.77%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉樂善村,877,40.64%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉南上村,508,44.56%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉大坑村,569,51.63%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉中興村,1221,39.15%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉山德村,1441,40.84%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉新路村,1626,39.52%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉嶺頂村,1087,45.14%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉龍壽村,664,55.15%
台澎金馬,謝長廷,01,M,1946,民主進步黨,5444949,41.55%,N,N,桃園縣,379416,35.36%,桃園縣龜山鄉,27438,36.96%,桃園縣龜山鄉舊路村,852,55.22%
