地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,縣市,縣市_得票數,縣市_得票率,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣田寮鄉,4004,67.83%,高雄縣田寮鄉三和村,164,56.16%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣田寮鄉,4004,67.83%,高雄縣田寮鄉古亭村,313,65.89%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣田寮鄉,4004,67.83%,高雄縣田寮鄉新興村,725,70.59%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉石安村,774,75.59%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉中路村,1160,75.77%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉峰山村,578,65.24%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉港後村,847,58.17%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉崗山村,359,63.54%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉阿蓮村,2104,63.03%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉清蓮村,1317,63.99%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉和蓮村,1150,70.68%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉青旗村,627,60.17%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉復安村,753,59.86%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉玉庫村,572,72.96%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣阿蓮鄉,11479,64.69%,高雄縣阿蓮鄉南蓮村,1238,56.92%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉竹滬村,1232,62.38%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉頂寮村,593,65.31%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉新達村,527,56.3%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉後鄉村,474,62.45%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉北嶺村,552,60.53%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉社西村,1029,58.1%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉甲北村,968,61.58%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉甲南村,1184,49.87%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉下坑村,1163,58.15%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉竹園村,841,61.34%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉竹東村,1298,55.78%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉竹西村,962,54.81%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉文北村,1259,59.33%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉文南村,992,55.57%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉三爺村,460,65.81%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉鴨寮村,731,58.53%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉社東村,787,63.47%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉社中村,404,58.3%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉竹南村,1192,55.55%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣路竹鄉,18276,58.22%,高雄縣路竹鄉社南村,1628,58.16%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉海山村,624,65.68%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉劉家村,633,73.43%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉太爺村,435,66.41%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉公館村,852,62.51%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉葉厝村,1596,67.4%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉大湖村,1193,56.54%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉田尾村,498,59.71%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉湖內村,1310,59.17%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉海埔村,986,70.58%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉文賢村,702,72.52%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉中賢村,455,63.73%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉逸賢村,555,70.08%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉忠興村,403,65.85%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣湖內鄉,10981,63.2%,高雄縣湖內鄉湖東村,739,48.14%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉福德村,652,74.18%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉萬福村,431,60.2%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉白雲村,745,60.13%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉嘉賜村,1415,63.23%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉嘉安村,680,59.54%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉嘉定村,616,62.79%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉保定村,1514,64.81%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉光定村,507,62.21%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉大定村,545,57.61%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉吉定村,693,69.23%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉嘉樂村,994,66.98%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉嘉泰村,601,65.11%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉嘉福村,488,64.38%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉和協村,641,66.77%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣茄萣鄉,12116,63.35%,高雄縣茄萣鄉崎漏村,1594,58.88%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣永安鄉,4757,56.73%,高雄縣永安鄉永安村,573,49.78%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣永安鄉,4757,56.73%,高雄縣永安鄉永華村,732,53.98%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣永安鄉,4757,56.73%,高雄縣永安鄉新港村,1103,59.27%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣永安鄉,4757,56.73%,高雄縣永安鄉鹽田村,197,69.37%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣永安鄉,4757,56.73%,高雄縣永安鄉保寧村,842,52.07%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣永安鄉,4757,56.73%,高雄縣永安鄉維新村,1310,61.88%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉光和村,509,57.45%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉彌靖村,835,56.53%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉彌仁村,262,53.58%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉彌壽村,293,49.58%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉彌陀村,653,51.42%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉舊港村,683,57.49%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉文安村,854,60.35%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉鹽埕村,915,59.22%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉過港村,455,57.74%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉海尾村,319,50.32%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉漯底村,472,56.73%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣彌陀鄉,7164,56.29%,高雄縣彌陀鄉南寮村,914,56.73%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉梓信村,1124,70.03%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉梓義村,1058,65.92%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉梓和村,1228,66.67%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉梓平村,656,69.71%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉中崙村,572,65.37%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉赤崁村,974,64.98%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉禮蚵村,1224,67.07%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉智蚵村,1163,61.4%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉信蚵村,735,56.24%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉同安村,526,69.21%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉大舍村,1795,65.99%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉赤東村,1246,67.39%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉赤西村,287,54.25%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉茄苳村,1046,60.6%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣梓官鄉,14825,64.48%,高雄縣梓官鄉典寶村,1191,59.11%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮太平里,977,55.76%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮大德里,977,51.8%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮湄洲里,379,55.09%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮鼓山里,232,51.21%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮和平里,353,62.7%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮圓富里,732,54.06%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮中正里,549,48.89%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮大林里,609,57.4%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮上洲里,576,70.33%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮新山里,365,59.93%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮新光里,469,67.29%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮南勝里,1155,64.27%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮中寮里,106,67.95%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮東平里,900,62.15%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮東昌里,297,60.61%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮竹峰里,246,57.08%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮瑞吉里,877,59.74%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮永和里,1389,59.26%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮三協里,846,59.96%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮鯤洲里,533,75.6%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮大山里,755,73.23%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮中洲里,561,75%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮南洲里,703,64.73%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮糖廠里,120,40.54%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣旗山鎮,14957,60.01%,高雄縣旗山鎮廣福里,251,49.22%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮福安里,1117,57.79%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮合和里,847,49.5%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮祿興里,1048,56.25%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮中壇里,771,50.96%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮德興里,507,44.05%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮龍山里,943,56.43%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮獅山里,1185,64.02%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮龍肚里,640,52.98%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮廣德里,675,62.56%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮興隆里,576,63.16%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮中圳里,774,56.58%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮東門里,617,61.95%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮泰安里,569,49.56%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮瀰濃里,918,55.14%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮清水里,716,56.03%
台澎金馬,陳水扁,01,M,1951,民主進步黨,6471970,50.11%,Y,Y,高雄縣,425265,58.4%,高雄縣美濃鎮,14903,56.39%,高雄縣美濃鎮吉洋里,879,58.56%
